Unnamed: 0,datetime,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,cloudcover,visibility,conditions,icon
3546,2022-05-28 19:00:00,71.9,71.9,61.0,68.49,0.0,0,0.0,0.0,7.9,26.8,9.9,Partially cloudy,partly-cloudy-day
3547,2022-05-28 20:00:00,71.1,71.1,60.1,68.17,0.0,0,0.0,0.0,7.9,0.8,9.9,Clear,clear-day
3548,2022-05-28 21:00:00,70.8,70.8,61.0,71.28,0.001,100,0.0,0.0,0.1,99.6,9.9,"Rain, Overcast",rain
3549,2022-05-28 22:00:00,70.0,70.0,61.1,73.28,0.0,0,0.0,0.0,4.7,30.9,9.9,Partially cloudy,partly-cloudy-night
3550,2022-05-28 23:00:00,69.1,69.1,58.9,70.05,0.0,0,0.0,0.0,0.1,0.8,9.9,Clear,clear-night
3551,2022-05-29 00:00:00,68.0,68.0,56.9,67.82,0.0,0,0.0,0.0,0.4,0.8,9.9,Clear,clear-night
3552,2022-05-29 01:00:00,66.7,66.7,56.0,68.37,0.0,0,0.0,0.0,4.5,0.0,9.9,Clear,clear-night
3553,2022-05-29 02:00:00,65.9,65.9,55.1,68.14,0.0,0,0.0,0.0,5.6,0.4,9.9,Clear,clear-night
3554,2022-05-29 03:00:00,64.9,64.9,53.9,67.36,0.0,0,0.0,0.0,4.7,0.4,9.9,Clear,clear-night
3555,2022-05-29 04:00:00,63.9,63.9,54.0,70.13,0.0,0,0.0,0.0,4.5,0.4,9.9,Clear,clear-night
3556,2022-05-29 05:00:00,62.8,62.8,54.0,72.94,0.0,0,0.0,0.0,0.0,0.4,9.9,Clear,clear-night
3557,2022-05-29 06:00:00,62.8,62.8,54.0,72.8,0.0,0,0.0,0.0,0.2,0.2,9.9,Clear,clear-day
3558,2022-05-29 07:00:00,62.9,62.9,55.1,75.67,0.0,0,0.0,0.0,0.3,0.8,9.9,Clear,clear-day
3559,2022-05-29 08:00:00,64.1,64.1,55.1,72.33,0.0,0,0.0,0.0,0.0,0.8,9.9,Clear,clear-day
3560,2022-05-29 09:00:00,66.0,66.0,56.0,70.19,0.0,0,0.0,0.0,4.4,0.8,9.9,Clear,clear-day
3561,2022-05-29 10:00:00,71.0,71.0,55.9,58.92,0.0,0,0.0,0.0,5.7,1.2,9.9,Clear,clear-day
3562,2022-05-29 11:00:00,73.8,73.8,55.8,53.35,0.0,0,0.0,0.0,5.5,48.1,9.9,Partially cloudy,partly-cloudy-day
3563,2022-05-29 12:00:00,74.7,74.7,55.9,51.82,0.0,0,0.0,0.0,5.8,48.1,9.9,Partially cloudy,partly-cloudy-day
3564,2022-05-29 13:00:00,76.9,76.9,54.9,46.67,0.0,0,0.0,0.0,3.5,2.4,9.9,Clear,clear-day
3565,2022-05-29 14:00:00,76.9,76.9,55.7,48.0,0.0,0,0.0,0.0,4.5,48.1,9.9,Partially cloudy,partly-cloudy-day
3566,2022-05-29 15:00:00,78.9,78.9,55.8,45.13,0.0,0,0.0,0.0,5.6,2.4,9.9,Clear,clear-day
3567,2022-05-29 16:00:00,78.9,78.9,56.6,46.36,0.0,0,0.0,0.0,4.5,0.8,9.9,Clear,clear-day
3568,2022-05-29 17:00:00,78.1,78.1,56.6,47.7,0.0,0,0.0,0.0,7.8,0.8,9.9,Clear,clear-day
3569,2022-05-29 18:00:00,74.8,74.8,55.9,51.85,0.0,0,0.0,0.0,8.9,0.8,9.9,Clear,clear-day
3570,2022-05-29 19:00:00,70.1,70.1,56.8,62.78,0.0,0,0.0,0.0,8.0,0.8,9.9,Clear,clear-day
3571,2022-05-29 20:00:00,69.2,69.2,56.0,62.8,0.0,0,0.0,0.0,0.3,0.4,9.9,Clear,clear-day
3572,2022-05-29 21:00:00,69.9,69.9,54.0,56.87,0.0,0,0.0,0.0,0.3,0.4,9.9,Clear,clear-night
3573,2022-05-29 22:00:00,68.0,68.0,55.0,63.25,0.0,0,0.0,0.0,0.1,0.4,9.9,Clear,clear-night
3574,2022-05-29 23:00:00,66.8,66.8,55.8,67.75,0.0,0,0.0,0.0,0.2,0.0,9.9,Clear,clear-night
3575,2022-05-30 00:00:00,68.0,68.0,53.9,60.79,0.0,0,0.0,0.0,3.3,0.0,9.9,Clear,clear-night
3576,2022-05-30 01:00:00,66.8,66.8,55.8,67.8,0.0,0,0.0,0.0,4.5,0.0,9.9,Clear,clear-night
3577,2022-05-30 02:00:00,65.9,65.9,57.6,74.49,0.0,0,0.0,0.0,3.2,0.0,9.9,Clear,clear-night
3578,2022-05-30 03:00:00,65.1,65.1,57.7,77.06,0.0,0,0.0,0.0,4.5,0.0,9.9,Clear,clear-night
3579,2022-05-30 04:00:00,65.0,65.0,57.8,77.39,0.0,0,0.0,0.0,3.2,0.0,9.9,Clear,clear-night
3580,2022-05-30 05:00:00,64.2,64.2,58.9,83.09,0.0,0,0.0,0.0,3.4,0.4,9.9,Clear,clear-night
3581,2022-05-30 06:00:00,63.1,63.1,59.0,86.58,0.0,0,0.0,0.0,3.2,0.4,9.9,Clear,clear-day
3582,2022-05-30 07:00:00,64.3,64.3,60.1,86.18,0.0,0,0.0,0.0,4.5,0.8,9.9,Clear,clear-day
3583,2022-05-30 08:00:00,65.3,65.3,60.1,83.38,0.0,0,0.0,0.0,3.5,13.4,9.9,Clear,clear-day
3584,2022-05-30 09:00:00,67.2,67.2,61.0,80.61,0.0,0,0.0,0.0,3.3,0.8,9.9,Clear,clear-day
3585,2022-05-30 10:00:00,73.2,73.2,61.0,65.58,0.0,0,0.0,0.0,0.2,0.8,9.9,Clear,clear-day
3586,2022-05-30 11:00:00,79.1,79.1,61.9,55.71,0.0,0,0.0,0.0,4.7,13.4,9.9,Clear,clear-day
3587,2022-05-30 12:00:00,83.0,83.7,61.9,49.04,0.0,0,0.0,0.0,4.5,0.8,9.9,Clear,clear-day
3588,2022-05-30 13:00:00,83.0,83.8,62.0,49.08,0.0,0,0.0,0.0,6.9,0.8,9.9,Clear,clear-day
3589,2022-05-30 14:00:00,84.8,85.3,61.9,46.26,0.0,0,0.0,0.0,5.9,50.6,9.9,Partially cloudy,partly-cloudy-day
3590,2022-05-30 15:00:00,85.9,86.4,62.0,44.96,0.0,0,0.0,0.0,7.0,28.1,9.9,Partially cloudy,partly-cloudy-day
3591,2022-05-30 16:00:00,84.7,85.3,62.0,46.6,0.0,0,0.0,0.0,5.9,1.5,9.9,Clear,clear-day
3592,2022-05-30 17:00:00,84.7,85.3,62.0,46.66,0.0,0,0.0,0.0,5.1,1.5,9.9,Clear,clear-day
3593,2022-05-30 18:00:00,82.9,83.9,62.9,51.03,0.0,0,0.0,0.0,3.6,0.8,9.9,Clear,clear-day
3594,2022-05-30 19:00:00,80.1,81.7,64.0,58.11,0.0,0,0.0,0.0,0.5,0.8,9.9,Clear,clear-day
3595,2022-05-30 20:00:00,79.0,79.0,64.0,60.24,0.0,0,0.0,0.0,0.2,0.8,9.9,Clear,clear-day
3596,2022-05-30 21:00:00,78.1,78.1,64.0,62.05,0.0,0,0.0,0.0,0.1,0.8,9.9,Clear,clear-night
3597,2022-05-30 22:00:00,76.9,76.9,65.0,66.61,0.0,0,0.0,0.0,0.1,0.4,9.9,Clear,clear-night
3598,2022-05-30 23:00:00,77.0,77.0,65.0,66.56,0.0,0,0.0,0.0,6.7,0.4,9.9,Clear,clear-night
3599,2022-05-31 00:00:00,77.1,77.1,65.8,68.23,0.0,0,0.0,0.0,8.0,0.4,9.9,Clear,clear-night
3600,2022-05-31 01:00:00,75.9,75.9,65.9,71.01,0.0,0,0.0,0.0,6.9,0.8,9.9,Clear,clear-night
3601,2022-05-31 02:00:00,75.1,75.1,65.9,73.03,0.0,0,0.0,0.0,6.9,1.5,9.9,Clear,clear-night
3602,2022-05-31 03:00:00,75.0,75.0,66.7,75.47,0.0,0,0.0,0.0,7.9,0.6,9.9,Clear,clear-night
3603,2022-05-31 04:00:00,74.2,74.2,65.9,75.36,0.0,0,0.0,0.0,9.0,1.5,9.9,Clear,clear-night
3604,2022-05-31 05:00:00,75.8,75.8,64.8,68.73,0.0,0,0.0,0.0,5.9,23.8,9.9,Partially cloudy,partly-cloudy-night
3605,2022-05-31 06:00:00,76.1,76.1,63.8,65.69,0.0,0,0.0,0.0,4.9,23.8,9.9,Partially cloudy,partly-cloudy-day
3606,2022-05-31 07:00:00,75.0,75.0,64.9,70.86,0.0,0,0.0,0.0,5.9,1.5,9.9,Clear,clear-day
3607,2022-05-31 08:00:00,73.5,73.5,64.9,74.72,0.0,0,0.0,0.0,8.0,1.5,9.9,Clear,clear-day
3608,2022-05-31 09:00:00,79.2,79.2,64.9,61.69,0.0,0,0.0,0.0,0.4,1.5,9.9,Clear,clear-day
3609,2022-05-31 10:00:00,84.8,86.1,63.9,49.67,0.0,0,0.0,0.0,0.4,0.8,9.9,Clear,clear-day
3610,2022-05-31 11:00:00,88.9,89.4,62.0,40.65,0.0,0,0.0,0.0,7.9,0.4,9.9,Clear,clear-day
3611,2022-05-31 12:00:00,89.9,90.3,61.9,39.37,0.0,0,0.0,0.0,5.9,0.4,9.9,Clear,clear-day
3612,2022-05-31 13:00:00,91.9,92.8,62.8,38.12,0.0,0,0.0,0.0,4.8,0.8,9.9,Clear,clear-day
3613,2022-05-31 14:00:00,92.8,93.4,61.9,35.98,0.0,0,0.0,0.0,5.9,0.4,9.9,Clear,clear-day
3614,2022-05-31 15:00:00,92.9,93.5,61.8,35.76,0.0,0,0.0,0.0,0.2,1.5,9.9,Clear,clear-day
3615,2022-05-31 16:00:00,92.8,93.0,60.9,34.69,0.0,0,0.0,0.0,0.2,29.1,9.9,Partially cloudy,partly-cloudy-day
3616,2022-05-31 17:00:00,92.0,92.1,60.9,35.59,0.0,0,0.0,0.0,3.5,51.8,9.9,Partially cloudy,partly-cloudy-day
3617,2022-05-31 18:00:00,91.1,91.1,60.8,36.47,0.0,0,0.0,0.0,0.3,49.0,8.8,Partially cloudy,partly-cloudy-day
3618,2022-05-31 19:00:00,90.0,90.4,61.8,39.05,0.0,0,0.0,0.0,0.3,28.7,9.9,Partially cloudy,partly-cloudy-day
3619,2022-05-31 20:00:00,89.9,89.9,60.8,37.87,0.0,0,0.0,0.0,0.3,1.5,9.9,Clear,clear-day
3620,2022-05-31 21:00:00,86.7,87.2,62.0,43.57,0.0,0,0.0,0.0,0.3,2.1,9.9,Clear,clear-night
3621,2022-05-31 22:00:00,73.0,73.0,61.0,65.98,0.0,0,0.0,0.0,15.8,51.4,9.9,Partially cloudy,partly-cloudy-night
3622,2022-05-31 23:00:00,69.0,69.0,60.0,72.94,0.0,0,0.0,0.0,15.8,3.1,9.9,Clear,clear-night
3623,2022-06-01 00:00:00,67.9,67.9,60.0,75.86,0.0,0,0.0,0.0,16.6,29.3,9.9,Partially cloudy,partly-cloudy-night
3624,2022-06-01 01:00:00,66.7,66.7,60.0,78.97,0.0,0,0.0,0.0,12.8,0.9,9.9,Clear,clear-night
3625,2022-06-01 02:00:00,64.9,64.9,57.7,77.59,0.0,0,0.0,0.0,10.5,29.7,9.9,Partially cloudy,partly-cloudy-night
3626,2022-06-01 03:00:00,62.9,62.9,56.8,80.53,0.0,0,0.0,0.0,18.0,89.1,9.9,Partially cloudy,partly-cloudy-night
3627,2022-06-01 04:00:00,62.0,62.0,55.9,80.48,0.0,0,0.0,0.0,14.0,99.0,9.9,Overcast,cloudy
3628,2022-06-01 05:00:00,61.0,61.0,55.9,83.27,0.0,0,0.0,0.0,12.7,100.0,9.9,Overcast,cloudy
3629,2022-06-01 06:00:00,61.0,61.0,55.9,83.32,0.0,0,0.0,0.0,12.6,99.6,9.9,Overcast,cloudy
3630,2022-06-01 07:00:00,61.9,61.9,55.9,80.6,0.0,0,0.0,0.0,9.1,99.6,9.9,Overcast,cloudy
3631,2022-06-01 08:00:00,60.8,60.8,54.0,78.14,0.0,0,0.0,0.0,9.0,97.0,9.9,Overcast,cloudy
3632,2022-06-01 09:00:00,62.8,62.8,56.8,80.65,0.0,0,0.0,0.0,7.0,100.0,8.8,Overcast,cloudy
3633,2022-06-01 10:00:00,61.8,61.8,53.7,74.82,0.0,0,0.0,0.0,3.1,100.0,9.9,Overcast,cloudy
3634,2022-06-01 11:00:00,64.5,64.5,54.8,70.87,0.0,0,0.0,0.0,7.8,100.0,9.9,Overcast,cloudy
3635,2022-06-01 12:00:00,68.1,68.1,55.5,64.12,0.0,0,0.0,0.0,10.1,91.8,9.9,Overcast,cloudy
3636,2022-06-01 13:00:00,68.7,68.7,55.2,62.14,0.0,0,0.0,0.0,5.9,91.8,9.9,Overcast,cloudy
3637,2022-06-01 14:00:00,69.5,69.5,56.1,62.6,0.0,0,0.0,0.0,9.6,91.8,9.9,Overcast,cloudy
3638,2022-06-01 15:00:00,67.4,67.4,56.8,68.72,0.0,0,0.0,0.0,5.5,100.0,9.9,Overcast,cloudy
3639,2022-06-01 16:00:00,65.8,65.8,55.5,69.33,0.0,0,0.0,0.0,8.1,100.0,9.9,Overcast,cloudy
3640,2022-06-01 17:00:00,64.8,64.8,56.1,73.55,0.0,0,0.0,0.0,5.6,100.0,9.9,Overcast,cloudy
3641,2022-06-01 18:00:00,62.6,62.6,59.3,88.89,0.038,100,0.0,0.0,4.3,100.0,4.9,"Rain, Overcast",rain
3642,2022-06-01 19:00:00,61.6,61.6,58.0,87.88,0.005,100,0.0,0.0,2.5,100.0,6.3,"Rain, Overcast",rain
3643,2022-06-01 20:00:00,61.3,61.3,57.3,86.73,0.004,100,0.0,0.0,5.6,100.0,6.4,"Rain, Overcast",rain
3644,2022-06-01 21:00:00,60.4,60.4,57.6,90.41,0.433,100,0.0,0.0,7.2,91.8,4.9,"Rain, Overcast",rain
3645,2022-06-01 22:00:00,60.4,60.4,58.4,93.19,0.0,0,0.0,0.0,6.4,100.0,6.3,Overcast,cloudy
3646,2022-06-01 23:00:00,61.3,61.3,59.5,93.83,0.191,100,0.0,0.0,6.4,100.0,3.0,"Rain, Overcast",rain
3647,2022-06-02 00:00:00,61.3,61.3,59.5,93.83,0.078,100,0.0,0.0,9.2,91.8,6.3,"Rain, Overcast",rain
3648,2022-06-02 01:00:00,62.1,62.1,59.9,92.43,0.0,0,0.0,0.0,1.9,100.0,6.3,Overcast,cloudy
3649,2022-06-02 02:00:00,62.7,62.7,60.5,92.45,0.0,0,0.0,0.0,2.2,100.0,5.4,Overcast,cloudy
3650,2022-06-02 03:00:00,62.3,62.3,61.1,95.69,0.0,0,0.0,0.0,6.2,100.0,4.0,Overcast,cloudy
3651,2022-06-02 04:00:00,62.3,62.3,61.1,95.69,0.0,0,0.0,0.0,4.7,63.4,4.5,Partially cloudy,partly-cloudy-night
3652,2022-06-02 05:00:00,63.3,63.3,61.8,94.93,0.003,100,0.0,0.0,3.9,88.8,4.3,"Rain, Partially cloudy",rain
3653,2022-06-02 06:00:00,63.5,63.5,61.8,94.13,0.0,0,0.0,0.0,4.3,60.4,6.3,Partially cloudy,partly-cloudy-day
3654,2022-06-02 07:00:00,64.6,64.6,62.5,92.76,0.0,0,0.0,0.0,5.2,60.4,7.2,Partially cloudy,partly-cloudy-day
3655,2022-06-02 08:00:00,66.8,66.8,63.6,89.41,0.0,0,0.0,0.0,5.9,88.8,9.9,Partially cloudy,partly-cloudy-day
3656,2022-06-02 09:00:00,68.2,68.2,63.8,85.89,0.0,0,0.0,0.0,4.3,88.8,9.0,Partially cloudy,partly-cloudy-day
3657,2022-06-02 10:00:00,68.8,68.8,64.1,85.2,0.0,0,0.0,0.0,2.5,88.8,9.0,Partially cloudy,partly-cloudy-day
3658,2022-06-02 11:00:00,71.9,71.9,64.5,77.58,0.0,0,0.0,0.0,0.9,43.6,9.0,Partially cloudy,partly-cloudy-day
3659,2022-06-02 12:00:00,75.2,75.2,64.1,68.58,0.0,0,0.0,0.0,1.3,43.6,9.9,Partially cloudy,partly-cloudy-day
3660,2022-06-02 13:00:00,77.5,77.5,66.1,67.91,0.0,0,0.0,0.0,3.4,43.6,9.9,Partially cloudy,partly-cloudy-day
3661,2022-06-02 14:00:00,78.5,78.5,64.8,62.82,0.0,0,0.0,0.0,2.2,88.8,9.0,Partially cloudy,partly-cloudy-day
3662,2022-06-02 15:00:00,77.8,77.8,65.7,66.34,0.0,0,0.0,0.0,3.1,88.8,9.9,Partially cloudy,partly-cloudy-day
3663,2022-06-02 16:00:00,79.2,79.2,65.0,61.87,0.0,0,0.0,0.0,2.5,88.8,9.9,Partially cloudy,partly-cloudy-day
3664,2022-06-02 17:00:00,68.5,68.5,66.6,93.69,0.052,100,0.0,0.0,5.5,100.0,0.8,"Rain, Overcast",rain
3665,2022-06-02 18:00:00,69.5,69.5,67.8,94.37,0.207,100,0.0,0.0,4.0,91.8,8.9,"Rain, Overcast",rain
3666,2022-06-02 19:00:00,66.8,66.8,65.1,94.3,0.0,0,0.0,0.0,8.7,100.0,3.0,Overcast,cloudy
3667,2022-06-02 20:00:00,67.5,67.5,65.7,94.07,0.131,100,0.0,0.0,6.9,68.0,4.7,"Rain, Partially cloudy",rain
3668,2022-06-02 21:00:00,66.5,66.5,64.8,94.31,0.0,0,0.0,0.0,4.7,88.3,5.7,Partially cloudy,partly-cloudy-night
3669,2022-06-02 22:00:00,66.3,66.3,64.9,95.09,0.0,0,0.0,0.0,6.9,91.8,5.1,Overcast,cloudy
3670,2022-06-02 23:00:00,66.6,66.6,64.2,92.15,0.0,0,0.0,0.0,5.3,100.0,4.1,Overcast,cloudy
3671,2022-06-03 00:00:00,65.9,65.9,64.5,95.08,0.0,0,0.0,0.0,1.6,100.0,3.0,Overcast,cloudy
3672,2022-06-03 01:00:00,65.7,65.7,63.8,93.69,0.0,0,0.0,0.0,5.4,100.0,1.9,Overcast,cloudy
3673,2022-06-03 02:00:00,65.7,65.7,63.8,93.69,0.0,0,0.0,0.0,5.3,100.0,1.7,Overcast,cloudy
3674,2022-06-03 03:00:00,65.1,65.1,63.3,93.81,0.0,0,0.0,0.0,8.8,100.0,1.5,Overcast,cloudy
3675,2022-06-03 04:00:00,63.6,63.6,62.2,95.35,0.0,0,0.0,0.0,5.9,100.0,2.4,Overcast,cloudy
3676,2022-06-03 05:00:00,62.7,62.7,61.6,95.96,0.0,0,0.0,0.0,7.7,100.0,2.1,Overcast,cloudy
3677,2022-06-03 06:00:00,62.5,62.5,60.5,93.33,0.0,0,0.0,0.0,8.5,100.0,2.9,Overcast,cloudy
3678,2022-06-03 07:00:00,62.5,62.5,60.5,93.33,0.0,0,0.0,0.0,6.7,100.0,3.1,Overcast,cloudy
3679,2022-06-03 08:00:00,62.7,62.7,60.5,92.45,0.0,0,0.0,0.0,5.9,100.0,3.4,Overcast,cloudy
3680,2022-06-03 09:00:00,63.6,63.6,60.2,88.76,0.0,0,0.0,0.0,4.6,100.0,4.6,Overcast,cloudy
3681,2022-06-03 10:00:00,63.8,63.8,60.2,88.02,0.0,0,0.0,0.0,4.6,97.0,6.2,Overcast,cloudy
3682,2022-06-03 11:00:00,65.9,65.9,59.9,80.77,0.0,0,0.0,0.0,5.6,88.8,7.7,Partially cloudy,partly-cloudy-day
3683,2022-06-03 12:00:00,69.2,69.2,60.8,74.78,0.0,0,0.0,0.0,5.0,97.0,8.6,Overcast,cloudy
3684,2022-06-03 13:00:00,73.5,73.5,61.8,66.89,0.0,0,0.0,0.0,5.8,88.8,9.9,Partially cloudy,partly-cloudy-day
3685,2022-06-03 14:00:00,74.0,74.0,63.3,69.24,0.0,0,0.0,0.0,5.3,88.8,9.0,Partially cloudy,partly-cloudy-day
3686,2022-06-03 15:00:00,74.4,74.4,63.3,68.27,0.0,0,0.0,0.0,4.9,88.8,8.6,Partially cloudy,partly-cloudy-day
3687,2022-06-03 16:00:00,73.4,73.4,62.5,68.71,0.0,0,0.0,0.0,5.5,23.8,8.6,Partially cloudy,partly-cloudy-day
3688,2022-06-03 17:00:00,73.6,73.6,62.5,68.16,0.0,0,0.0,0.0,7.3,23.8,8.6,Partially cloudy,partly-cloudy-day
3689,2022-06-03 18:00:00,72.3,72.3,61.6,69.05,0.0,0,0.0,0.0,2.2,23.8,9.0,Partially cloudy,partly-cloudy-day
3690,2022-06-03 19:00:00,73.1,73.1,61.1,65.94,0.0,0,0.0,0.0,2.5,23.8,9.9,Partially cloudy,partly-cloudy-day
3691,2022-06-03 20:00:00,72.3,72.3,57.8,60.31,0.0,0,0.0,0.0,2.5,23.8,9.9,Partially cloudy,partly-cloudy-day
3692,2022-06-03 21:00:00,70.8,70.8,55.6,58.7,0.0,0,0.0,0.0,4.0,23.8,9.9,Partially cloudy,partly-cloudy-night
3693,2022-06-03 22:00:00,72.6,72.6,49.3,43.73,0.0,0,0.0,0.0,4.7,23.8,9.9,Partially cloudy,partly-cloudy-night
3694,2022-06-03 23:00:00,70.3,70.3,49.5,47.53,0.0,0,0.0,0.0,1.9,23.8,9.9,Partially cloudy,partly-cloudy-night
3695,2022-06-04 00:00:00,69.4,69.4,47.5,45.61,0.0,0,0.0,0.0,1.9,7.2,9.9,Clear,clear-night
3696,2022-06-04 01:00:00,67.5,67.5,50.0,53.5,0.0,0,0.0,0.0,1.9,7.2,9.9,Clear,clear-night
3697,2022-06-04 02:00:00,67.1,67.1,47.9,50.1,0.0,0,0.0,0.0,2.5,7.2,9.9,Clear,clear-night
3698,2022-06-04 03:00:00,64.9,64.9,48.2,54.73,0.0,0,0.0,0.0,0.0,7.2,9.9,Clear,clear-night
3699,2022-06-04 04:00:00,64.4,64.4,49.0,57.49,0.0,0,0.0,0.0,2.5,7.2,9.9,Clear,clear-night
3700,2022-06-04 05:00:00,64.1,64.1,50.0,60.01,0.0,0,0.0,0.0,0.0,7.2,9.9,Clear,clear-night
3701,2022-06-04 06:00:00,61.9,61.9,50.8,67.0,0.0,0,0.0,0.0,0.0,7.2,9.9,Clear,clear-day
3702,2022-06-04 07:00:00,63.5,63.5,52.6,67.51,0.0,0,0.0,0.0,2.5,13.4,9.9,Clear,clear-day
3703,2022-06-04 08:00:00,66.1,66.1,51.8,59.96,0.0,0,0.0,0.0,0.9,13.4,9.9,Clear,clear-day
3704,2022-06-04 09:00:00,69.2,69.2,50.9,52.1,0.0,0,0.0,0.0,2.2,13.4,9.9,Clear,clear-day
3705,2022-06-04 10:00:00,71.7,71.7,46.3,40.29,0.0,0,0.0,0.0,1.9,7.2,9.9,Clear,clear-day
3706,2022-06-04 11:00:00,73.4,73.4,47.7,40.15,0.0,0,0.0,0.0,4.7,7.2,9.9,Clear,clear-day
3707,2022-06-04 12:00:00,76.5,76.5,49.4,38.64,0.0,0,0.0,0.0,3.7,7.2,9.9,Clear,clear-day
3708,2022-06-04 13:00:00,77.5,77.5,49.1,36.89,0.0,0,0.0,0.0,5.5,33.2,9.9,Partially cloudy,partly-cloudy-day
3709,2022-06-04 14:00:00,80.1,79.5,48.8,33.51,0.0,0,0.0,0.0,3.1,13.4,9.9,Clear,clear-day
3710,2022-06-04 15:00:00,79.8,79.8,50.5,36.07,0.0,0,0.0,0.0,6.8,33.2,9.9,Partially cloudy,partly-cloudy-day
3711,2022-06-04 16:00:00,76.5,76.5,54.3,46.28,0.0,0,0.0,0.0,6.5,33.2,9.9,Partially cloudy,partly-cloudy-day
3712,2022-06-04 17:00:00,75.2,75.2,53.1,46.16,0.0,0,0.0,0.0,8.6,13.4,9.9,Clear,clear-day
3713,2022-06-04 18:00:00,77.9,77.9,55.9,46.64,0.0,0,0.0,0.0,4.9,7.2,9.9,Clear,clear-day
3714,2022-06-04 19:00:00,74.9,74.9,58.6,57.07,0.0,0,0.0,0.0,0.2,0.4,9.9,Clear,clear-day
3715,2022-06-04 20:00:00,71.9,71.9,60.0,66.01,0.0,0,0.0,0.0,3.3,0.4,9.9,Clear,clear-day
3716,2022-06-04 21:00:00,70.1,70.1,60.9,72.84,0.0,0,0.0,0.0,6.6,0.4,9.9,Clear,clear-night
3717,2022-06-04 22:00:00,69.2,69.2,61.8,77.37,0.0,0,0.0,0.0,0.0,0.0,9.9,Clear,clear-night
3718,2022-06-04 23:00:00,70.1,70.1,53.8,56.17,0.0,0,0.0,0.0,0.5,0.0,9.9,Clear,clear-night
3719,2022-06-05 00:00:00,70.0,70.0,40.9,34.74,0.0,0,0.0,0.0,3.5,0.0,9.9,Clear,clear-night
3720,2022-06-05 01:00:00,69.1,69.1,40.5,35.3,0.0,0,0.0,0.0,3.5,0.0,9.9,Clear,clear-night
3721,2022-06-05 02:00:00,67.8,67.8,40.7,37.17,0.0,0,0.0,0.0,10.2,0.0,9.9,Clear,clear-night
3722,2022-06-05 03:00:00,65.8,65.8,44.6,46.26,0.0,0,0.0,0.0,6.9,0.0,9.9,Clear,clear-night
3723,2022-06-05 04:00:00,64.8,64.8,43.6,46.07,0.0,0,0.0,0.0,8.0,0.0,9.9,Clear,clear-night
3724,2022-06-05 05:00:00,62.7,62.7,44.6,51.52,0.0,0,0.0,0.0,7.8,0.4,9.9,Clear,clear-night
3725,2022-06-05 06:00:00,62.7,62.7,42.8,48.1,0.0,0,0.0,0.0,5.5,0.4,9.9,Clear,clear-day
3726,2022-06-05 07:00:00,62.7,62.7,43.0,48.39,0.0,0,0.0,0.0,5.7,1.5,9.9,Clear,clear-day
3727,2022-06-05 08:00:00,64.0,64.0,42.0,44.59,0.0,0,0.0,0.0,6.6,1.5,9.9,Clear,clear-day
3728,2022-06-05 09:00:00,65.0,65.0,42.8,44.46,0.0,0,0.0,0.0,5.7,1.5,9.9,Clear,clear-day
3729,2022-06-05 10:00:00,69.9,69.9,40.8,34.77,0.0,0,0.0,0.0,3.3,28.7,9.9,Partially cloudy,partly-cloudy-day
3730,2022-06-05 11:00:00,73.7,73.7,40.6,30.36,0.0,0,0.0,0.0,5.8,1.2,9.9,Clear,clear-day
3731,2022-06-05 12:00:00,74.7,74.7,37.9,26.34,0.0,0,0.0,0.0,4.9,0.8,9.9,Clear,clear-day
3732,2022-06-05 13:00:00,75.6,75.6,41.9,29.83,0.0,0,0.0,0.0,0.3,0.8,9.9,Clear,clear-day
3733,2022-06-05 14:00:00,76.8,76.8,43.6,30.66,0.0,0,0.0,0.0,4.8,0.8,9.9,Clear,clear-day
3734,2022-06-05 15:00:00,76.9,76.9,46.5,34.08,0.018,100,0.0,0.0,5.7,0.8,9.9,Rain,rain
3735,2022-06-05 16:00:00,76.9,76.9,46.6,34.37,0.0,0,0.0,0.0,10.9,0.8,9.9,Clear,clear-day
3736,2022-06-05 17:00:00,75.7,75.7,45.9,34.64,0.0,0,0.0,0.0,7.0,0.8,9.9,Clear,clear-day
3737,2022-06-05 18:00:00,77.9,77.9,46.7,33.35,0.0,0,0.0,0.0,6.7,0.8,9.9,Clear,clear-day
3738,2022-06-05 19:00:00,71.9,71.9,46.7,40.57,0.0,0,0.0,0.0,6.9,1.5,9.9,Clear,clear-day
3739,2022-06-05 20:00:00,70.0,70.0,47.6,44.77,0.0,0,0.0,0.0,9.1,0.8,9.9,Clear,clear-day
3740,2022-06-05 21:00:00,68.0,68.0,45.9,45.03,0.0,0,0.0,0.0,3.3,0.8,9.9,Clear,clear-night
3741,2022-06-05 22:00:00,66.8,66.8,45.9,46.94,0.0,0,0.0,0.0,5.7,0.4,9.9,Clear,clear-night
3742,2022-06-05 23:00:00,66.8,66.8,47.6,49.96,0.0,0,0.0,0.0,5.6,0.4,9.9,Clear,clear-night
3743,2022-06-06 00:00:00,65.9,65.9,47.5,51.48,0.0,0,0.0,0.0,5.7,0.4,9.9,Clear,clear-night
3744,2022-06-06 01:00:00,65.9,65.9,47.5,51.48,0.0,0,0.0,0.0,5.6,0.0,9.9,Clear,clear-night
3745,2022-06-06 02:00:00,65.1,65.1,44.7,47.57,0.0,0,0.0,0.0,5.7,0.0,9.9,Clear,clear-night
